Customer_ID,Age,Gender,Region,Policy_Type,Policy_Duration_Years,Annual_Premium,Vehicle_Age,Incident_Type,Claim_Amount,Number_of_Previous_Claims,Claim_Approved
CUST04335,64,Female,South,Gold,4,8695,11,Natural Disaster,53832,4,1
CUST04336,27,Female,South,Basic,1,14112,1,Accident,20666,3,0
CUST04337,63,Male,West,Premium,10,37059,0,Theft,3696,1,0
CUST04338,30,Female,West,Basic,7,12242,8,Theft,33173,3,0
CUST04339,54,Male,East,Premium,12,14941,3,Accident,13626,4,1
CUST04340,55,Female,West,Gold,11,25001,6,Theft,48287,2,1
CUST04341,41,Male,West,Basic,2,7700,4,Accident,54303,3,1
CUST04342,19,Female,North,Gold,3,23085,13,Theft,45793,1,0
CUST04343,39,Male,East,Premium,14,18339,6,Theft,32291,1,0
CUST04344,34,Female,East,Basic,9,20834,12,Theft,47207,2,1
CUST04345,53,Male,West,Gold,13,16084,12,Accident,34484,1,1
CUST04346,31,Male,North,Basic,9,34543,14,Theft,6758,4,1
CUST04347,27,Female,North,Basic,2,40930,6,Theft,65495,3,0
CUST04348,52,Female,East,Basic,3,46074,0,Natural Disaster,33251,1,1
CUST04349,42,Male,North,Basic,11,36902,0,Theft,53807,3,0
CUST04350,20,Male,South,Gold,12,34044,10,Fire,77719,0,0
CUST04351,64,Male,West,Premium,9,18137,2,Theft,52774,3,0
CUST04352,55,Male,South,Gold,1,39905,9,Theft,75615,2,1
CUST04353,34,Female,East,Basic,2,10948,1,Natural Disaster,52641,4,1
CUST04354,29,Male,East,Basic,11,37567,13,Natural Disaster,19306,1,1
CUST04355,69,Male,North,Basic,2,36189,6,Accident,72814,4,0
CUST04356,41,Male,North,Premium,10,36871,2,Accident,58267,3,1
CUST04357,46,Female,East,Gold,14,23189,6,Fire,58201,1,0
CUST04358,60,Male,East,Premium,3,27797,8,Natural Disaster,37797,4,0
CUST04359,42,Female,South,Basic,10,8569,11,Accident,4063,2,0
CUST04360,53,Female,South,Gold,3,31012,10,Accident,44147,0,1
CUST04361,43,Female,North,Premium,10,17977,0,Accident,59827,0,1
CUST04362,55,Female,South,Basic,13,37049,14,Natural Disaster,70428,2,1
CUST04363,18,Female,North,Gold,2,26694,2,Natural Disaster,21604,0,1
CUST04364,37,Female,North,Basic,8,49388,12,Fire,27484,2,0
CUST04365,45,Female,West,Basic,8,38224,10,Natural Disaster,43330,3,0
CUST04366,33,Male,North,Basic,8,21832,14,Natural Disaster,60321,2,1
CUST04367,64,Male,South,Basic,2,37835,14,Natural Disaster,50127,0,1
CUST04368,34,Female,East,Basic,13,6862,5,Fire,16828,3,0
CUST04369,57,Male,East,Basic,9,23186,14,Theft,5957,2,1
CUST04370,45,Male,South,Basic,11,34545,12,Theft,19671,2,1
CUST04371,29,Female,East,Premium,7,49391,8,Accident,59580,3,1
CUST04372,44,Male,North,Gold,12,45322,4,Theft,59550,1,0
CUST04373,59,Female,East,Premium,5,13319,2,Theft,75232,0,0
CUST04374,64,Male,South,Basic,7,43663,7,Fire,79348,1,0
CUST04375,47,Female,East,Basic,8,33401,12,Fire,76131,3,0
CUST04376,58,Female,North,Basic,9,37228,13,Theft,76495,3,1
CUST04377,51,Male,North,Basic,2,17202,11,Theft,16383,4,0
CUST04378,54,Male,South,Premium,6,43283,4,Theft,9892,4,1
CUST04379,23,Female,South,Premium,9,25122,14,Accident,28780,3,1
CUST04380,24,Female,South,Premium,13,38135,5,Fire,20389,4,1
CUST04381,49,Female,West,Premium,6,27585,12,Theft,46081,2,1
CUST04382,49,Male,West,Basic,2,19897,1,Natural Disaster,14095,1,0
CUST04383,42,Male,North,Basic,1,26291,3,Theft,71757,3,0
CUST04384,50,Male,West,Premium,12,37826,0,Natural Disaster,27634,2,0
CUST04385,24,Male,West,Basic,3,13294,14,Accident,49239,0,0
CUST04386,69,Female,East,Basic,11,9507,13,Natural Disaster,4677,0,1
CUST04387,29,Female,West,Basic,5,33854,12,Fire,44779,4,0
CUST04388,33,Female,East,Basic,7,20475,3,Accident,48873,4,0
CUST04389,33,Female,South,Basic,10,49905,0,Accident,73870,2,1
CUST04390,60,Male,East,Gold,10,19334,3,Theft,45752,0,1
CUST04391,53,Female,East,Gold,3,23830,13,Accident,60798,3,0
CUST04392,30,Female,South,Basic,9,32278,1,Accident,38932,1,1
CUST04393,24,Male,South,Basic,10,23749,5,Natural Disaster,75569,4,1
CUST04394,53,Male,North,Premium,12,35511,5,Theft,66820,2,1
CUST04395,64,Female,North,Basic,4,42469,7,Fire,57763,4,1
CUST04396,68,Male,North,Basic,10,45185,8,Theft,41291,2,0
CUST04397,26,Female,North,Basic,2,30072,7,Fire,79248,0,0
CUST04398,49,Male,East,Basic,3,47326,0,Natural Disaster,33297,4,1
CUST04399,28,Male,East,Premium,5,36146,12,Accident,31591,2,0
CUST04400,25,Female,North,Gold,3,16057,2,Accident,23968,2,0
CUST04401,50,Male,West,Basic,5,31427,5,Theft,25475,4,1
CUST04402,40,Female,North,Basic,4,46982,0,Theft,54603,1,0
CUST04403,42,Male,West,Basic,13,49090,7,Theft,20350,3,1
CUST04404,25,Male,South,Basic,11,16036,13,Accident,74291,0,0
CUST04405,62,Male,East,Gold,10,19060,5,Accident,24519,4,0
CUST04406,39,Male,East,Premium,13,18607,0,Natural Disaster,67776,4,1
CUST04407,21,Male,West,Premium,3,40102,9,Fire,70695,1,0
CUST04408,57,Female,North,Premium,12,29074,1,Theft,11780,0,0
CUST04409,20,Male,East,Gold,6,24773,5,Accident,9661,4,1
CUST04410,46,Female,West,Gold,8,37970,9,Fire,29512,1,1
CUST04411,58,Male,South,Basic,13,37998,13,Theft,19403,3,1
CUST04412,46,Female,South,Basic,12,33210,7,Theft,43983,2,1
CUST04413,51,Male,East,Premium,4,49088,4,Fire,43549,3,1
CUST04414,51,Female,North,Basic,9,16683,0,Fire,49719,3,1
CUST04415,45,Female,West,Gold,6,7962,13,Fire,71849,3,1
CUST04416,30,Male,East,Premium,5,40095,9,Accident,76788,3,1
CUST04417,32,Male,South,Gold,3,35000,1,Natural Disaster,70853,2,0
CUST04418,40,Male,North,Basic,5,34137,3,Theft,26456,0,0
CUST04419,61,Female,West,Gold,5,40552,3,Theft,59095,0,0
CUST04420,43,Female,East,Basic,14,38571,6,Fire,9461,1,1
CUST04421,21,Male,West,Gold,12,48861,1,Accident,28945,1,0
CUST04422,43,Male,North,Basic,12,44164,6,Fire,47690,4,0
CUST04423,57,Female,North,Premium,4,21559,6,Accident,71363,3,0
CUST04424,26,Female,South,Premium,12,47404,6,Natural Disaster,79439,3,0
CUST04425,22,Male,North,Basic,6,49963,12,Theft,20887,2,0
CUST04426,49,Female,East,Basic,3,10691,2,Theft,31103,3,1
CUST04427,37,Male,West,Gold,10,8532,5,Accident,35843,2,1
CUST04428,67,Male,North,Basic,1,25733,11,Natural Disaster,51464,4,1
CUST04429,28,Male,North,Premium,7,22927,5,Natural Disaster,32869,1,1
CUST04430,32,Female,East,Basic,7,48114,3,Theft,48852,1,0
CUST04431,49,Female,West,Gold,12,18482,0,Theft,46301,4,1
CUST04432,45,Female,West,Premium,4,31681,8,Fire,48491,4,0
CUST04433,39,Female,South,Basic,9,10456,1,Accident,48369,3,0
CUST04434,58,Male,South,Basic,12,8413,8,Theft,75531,1,1
CUST04435,34,Female,West,Premium,2,12085,7,Natural Disaster,48331,0,1
CUST04436,43,Male,East,Basic,13,32937,0,Natural Disaster,29911,4,1
CUST04437,61,Male,East,Basic,1,25563,10,Theft,7521,1,0
CUST04438,24,Male,South,Premium,3,14332,6,Natural Disaster,40123,1,0
CUST04439,59,Female,North,Basic,7,42575,12,Accident,53871,2,0
CUST04440,43,Male,East,Basic,9,12386,9,Natural Disaster,32514,1,1
CUST04441,42,Male,North,Premium,2,31337,2,Natural Disaster,38539,4,1
CUST04442,27,Female,East,Basic,6,39708,9,Theft,36464,3,1
CUST04443,62,Male,West,Basic,3,34572,12,Accident,46226,1,1
CUST04444,36,Female,South,Basic,5,38424,9,Accident,47231,0,0
CUST04445,28,Female,North,Premium,12,40271,13,Fire,72332,4,1
CUST04446,30,Female,North,Premium,9,16030,13,Accident,34576,3,1
CUST04447,25,Male,West,Premium,3,18138,13,Fire,4293,3,1
CUST04448,57,Female,East,Basic,1,20646,8,Theft,4459,4,1
CUST04449,21,Female,North,Basic,5,33812,4,Natural Disaster,19803,3,0
CUST04450,64,Female,East,Basic,1,28422,10,Accident,70760,0,1
CUST04451,48,Female,West,Basic,8,15645,2,Fire,8571,1,1
CUST04452,45,Male,South,Gold,7,19628,7,Accident,26772,4,0
CUST04453,28,Female,North,Basic,11,29486,11,Theft,54719,1,1
CUST04454,60,Male,East,Basic,2,27409,2,Fire,15171,1,0
CUST04455,18,Female,North,Basic,14,44266,6,Fire,76253,3,0
CUST04456,66,Male,East,Premium,11,27732,13,Fire,72773,4,0
CUST04457,64,Female,East,Premium,9,24425,6,Theft,10236,1,1
CUST04458,69,Male,East,Premium,5,17195,6,Fire,44113,2,0
CUST04459,55,Female,West,Gold,7,23722,13,Natural Disaster,47927,0,0
CUST04460,41,Male,South,Basic,4,21494,11,Theft,39087,3,1
CUST04461,64,Male,North,Basic,12,26571,0,Natural Disaster,19251,4,0
CUST04462,48,Male,South,Basic,13,39486,10,Natural Disaster,14850,4,1
CUST04463,58,Female,East,Premium,1,27900,4,Theft,47003,3,0
CUST04464,63,Male,East,Premium,14,5125,11,Accident,5949,1,1
CUST04465,67,Male,South,Premium,8,24318,10,Natural Disaster,31581,3,0
CUST04466,43,Male,South,Premium,13,43685,0,Theft,73108,4,0
CUST04467,66,Male,North,Premium,1,48162,6,Natural Disaster,27553,2,1
CUST04468,67,Female,East,Gold,3,12590,12,Fire,30733,1,1
CUST04469,22,Male,South,Premium,6,39850,12,Natural Disaster,79125,3,1
CUST04470,37,Male,West,Premium,8,17134,7,Natural Disaster,50790,4,1
CUST04471,69,Male,East,Basic,8,30230,6,Natural Disaster,76650,4,1
CUST04472,58,Female,East,Premium,2,20058,0,Fire,1645,4,1
CUST04473,28,Male,North,Gold,9,19301,2,Natural Disaster,72420,2,1
CUST04474,50,Male,West,Basic,4,42861,14,Theft,24052,1,1
CUST04475,67,Male,North,Premium,4,32039,9,Natural Disaster,78997,3,1
CUST04476,55,Male,West,Premium,14,5284,2,Theft,27574,1,0
CUST04477,44,Female,North,Basic,2,43334,14,Natural Disaster,48471,4,1
CUST04478,51,Male,West,Premium,1,48525,6,Natural Disaster,48904,2,1
CUST04479,32,Male,West,Basic,10,45986,3,Natural Disaster,60710,2,1
CUST04480,49,Female,West,Gold,7,23658,11,Accident,6224,4,1
CUST04481,38,Female,South,Gold,11,33443,2,Accident,47318,1,1
CUST04482,63,Female,East,Basic,10,8972,5,Fire,39349,1,1
CUST04483,22,Male,West,Basic,3,31167,11,Theft,62566,2,1
CUST04484,23,Female,South,Premium,4,18679,9,Fire,54330,0,1
CUST04485,55,Male,South,Basic,11,49341,5,Theft,10435,2,1
CUST04486,39,Female,North,Basic,9,34519,9,Fire,70015,2,1
CUST04487,35,Male,East,Premium,6,30704,4,Fire,75673,3,0
CUST04488,31,Female,East,Basic,14,41881,11,Natural Disaster,59984,2,0
CUST04489,27,Male,North,Basic,1,36948,14,Natural Disaster,36401,0,0
CUST04490,63,Female,East,Gold,9,19378,5,Natural Disaster,70037,2,1
CUST04491,30,Male,North,Gold,9,15328,2,Natural Disaster,1889,1,1
CUST04492,48,Male,South,Premium,5,29732,13,Natural Disaster,9765,3,0
CUST04493,47,Male,South,Gold,8,22673,14,Fire,57398,3,1
CUST04494,20,Male,West,Basic,7,15373,12,Theft,15197,2,0
CUST04495,47,Male,North,Basic,11,10720,9,Accident,37928,3,1
CUST04496,23,Male,South,Basic,8,10153,4,Accident,37819,3,0
CUST04497,46,Male,South,Premium,9,11226,8,Theft,52382,2,1
CUST04498,25,Male,North,Gold,14,7976,3,Accident,55337,0,0
CUST04499,61,Female,South,Premium,2,43019,10,Fire,65322,2,0
CUST04500,62,Male,East,Gold,10,41267,1,Theft,57527,1,1
CUST04501,60,Male,South,Premium,5,24297,4,Theft,72733,4,0
CUST04502,61,Female,North,Basic,8,21587,2,Accident,3283,0,1
CUST04503,50,Male,East,Basic,3,23206,11,Accident,38752,2,1
CUST04504,34,Female,East,Basic,11,30935,14,Fire,65446,0,0
CUST04505,65,Male,South,Basic,11,34633,2,Natural Disaster,58781,4,1
CUST04506,28,Female,West,Premium,6,15736,3,Theft,40605,3,1
CUST04507,30,Female,East,Basic,6,46401,11,Natural Disaster,47500,3,1
CUST04508,67,Male,North,Premium,7,11971,3,Accident,9715,4,1
CUST04509,28,Female,West,Premium,13,14507,4,Theft,63906,3,1
CUST04510,48,Male,West,Basic,11,30724,6,Natural Disaster,23870,0,0
CUST04511,45,Male,East,Basic,3,27166,3,Fire,33341,3,0
CUST04512,61,Male,South,Basic,8,18158,10,Fire,30471,4,1
CUST04513,23,Male,West,Basic,8,30774,6,Fire,12590,4,1
CUST04514,58,Female,South,Gold,9,16108,8,Theft,19645,4,0
CUST04515,33,Male,East,Basic,8,17077,2,Theft,2023,1,0
CUST04516,21,Female,North,Premium,3,9175,4,Theft,25897,0,0
CUST04517,52,Female,West,Gold,6,40627,3,Theft,16437,4,1
CUST04518,65,Male,North,Gold,9,7962,14,Theft,77854,0,1
CUST04519,43,Male,South,Gold,1,18616,8,Natural Disaster,44791,1,0
CUST04520,29,Male,South,Basic,3,37253,4,Natural Disaster,32575,0,0
CUST04521,28,Male,North,Basic,2,22751,9,Fire,49198,2,1
CUST04522,54,Female,East,Basic,12,10210,1,Natural Disaster,62619,1,0
CUST04523,42,Male,East,Basic,8,37390,9,Natural Disaster,11619,1,1
CUST04524,35,Female,West,Gold,6,40677,0,Fire,61324,3,1
CUST04525,36,Male,West,Premium,10,48176,6,Fire,21141,4,1
CUST04526,40,Male,East,Basic,11,41173,10,Accident,67820,1,0
CUST04527,55,Male,East,Basic,11,20993,0,Fire,29094,0,1
CUST04528,35,Male,North,Basic,8,31859,7,Natural Disaster,15466,2,1
CUST04529,43,Female,South,Premium,2,25878,14,Theft,39121,0,0
CUST04530,23,Female,South,Premium,11,19923,8,Fire,67439,0,1
CUST04531,21,Male,West,Gold,6,38588,6,Accident,43137,2,1
CUST04532,61,Female,East,Gold,7,32100,8,Natural Disaster,17365,3,1
CUST04533,68,Female,North,Basic,8,29086,9,Accident,16971,4,1
CUST04534,46,Male,West,Basic,9,45023,5,Accident,44475,1,1
CUST04535,51,Male,North,Basic,5,37571,14,Natural Disaster,32359,4,1
CUST04536,34,Female,East,Basic,11,16017,14,Accident,34180,3,1
CUST04537,60,Female,East,Gold,3,42221,6,Natural Disaster,73175,2,0
CUST04538,60,Female,East,Premium,2,24513,2,Accident,31212,4,1
CUST04539,33,Female,South,Premium,8,49974,13,Theft,52567,0,0
CUST04540,19,Male,East,Basic,1,19860,13,Fire,32356,1,1
CUST04541,51,Male,West,Basic,10,13086,8,Theft,22955,1,1
CUST04542,25,Female,South,Basic,6,23050,2,Theft,27140,3,1
CUST04543,30,Male,North,Premium,2,45157,5,Accident,58824,3,1
CUST04544,59,Female,West,Premium,3,24784,3,Fire,40325,2,0
CUST04545,25,Female,West,Basic,8,16774,8,Fire,77003,3,1
CUST04546,47,Male,North,Premium,1,39968,0,Fire,56432,4,0
CUST04547,49,Female,South,Gold,6,17142,8,Accident,78568,1,0
CUST04548,53,Female,West,Basic,3,28007,11,Theft,69418,2,1
CUST04549,64,Male,West,Premium,6,30158,3,Natural Disaster,45703,3,1
CUST04550,47,Male,West,Basic,3,11051,9,Natural Disaster,13805,0,1
CUST04551,18,Female,South,Premium,11,36576,4,Natural Disaster,5400,1,1
CUST04552,60,Female,South,Premium,11,9115,10,Fire,42614,2,0
CUST04553,56,Male,South,Gold,8,24024,12,Natural Disaster,21509,1,0
CUST04554,34,Female,West,Basic,5,11371,0,Theft,67300,4,1
CUST04555,37,Female,East,Basic,4,33690,13,Natural Disaster,21519,3,1
CUST04556,41,Male,North,Basic,9,44355,0,Fire,64674,3,1
CUST04557,67,Male,East,Basic,5,37420,5,Fire,77094,3,0
CUST04558,39,Male,South,Premium,12,48375,9,Natural Disaster,17175,0,1
CUST04559,46,Male,West,Gold,14,14080,14,Fire,61642,4,0
CUST04560,39,Male,West,Basic,4,6883,12,Natural Disaster,61123,0,0
CUST04561,61,Male,East,Basic,8,9821,14,Fire,27947,4,0
CUST04562,26,Female,East,Basic,8,41590,14,Accident,15214,4,1
CUST04563,54,Female,North,Basic,8,13338,0,Accident,73335,4,0
CUST04564,27,Male,West,Basic,4,27007,12,Theft,10974,3,0
CUST04565,53,Male,East,Basic,13,7477,1,Accident,30356,3,0
CUST04566,54,Female,North,Premium,1,18135,12,Natural Disaster,51216,3,1
CUST04567,45,Female,South,Basic,2,47423,13,Fire,19840,0,0
CUST04568,45,Female,East,Premium,4,15437,2,Theft,51498,2,0
CUST04569,59,Male,South,Premium,10,14502,6,Natural Disaster,60571,4,1
CUST04570,60,Male,North,Basic,2,34236,1,Natural Disaster,7997,0,1
CUST04571,38,Female,South,Premium,11,5368,4,Theft,75910,3,1
CUST04572,41,Male,West,Premium,10,30839,8,Theft,37900,3,0
CUST04573,59,Male,West,Premium,14,40515,11,Natural Disaster,3453,2,0
CUST04574,57,Male,South,Basic,14,12562,11,Fire,1538,3,1
CUST04575,19,Female,West,Basic,3,12139,9,Natural Disaster,77151,4,1
CUST04576,25,Female,North,Gold,9,32141,7,Fire,31593,1,1
CUST04577,65,Male,West,Premium,9,47778,11,Theft,3303,3,1
CUST04578,44,Male,South,Basic,14,11704,7,Natural Disaster,56573,2,1
CUST04579,39,Male,South,Basic,11,6887,10,Accident,59384,1,0
CUST04580,54,Male,South,Basic,9,16975,1,Natural Disaster,51543,4,0
CUST04581,44,Male,East,Basic,7,5544,0,Fire,36027,4,1
CUST04582,46,Female,South,Premium,4,24448,8,Natural Disaster,73151,4,0
CUST04583,20,Male,North,Basic,1,27830,9,Fire,32468,2,1
CUST04584,61,Male,West,Basic,3,28926,11,Accident,55686,1,1
CUST04585,30,Male,West,Premium,14,36002,3,Theft,75227,4,0
CUST04586,62,Female,East,Basic,8,18333,8,Accident,64175,3,1
CUST04587,27,Female,East,Premium,4,21942,10,Fire,24940,1,1
CUST04588,53,Male,North,Premium,10,19684,13,Theft,37481,4,1
CUST04589,26,Female,South,Basic,10,31088,11,Theft,70240,1,0
CUST04590,44,Female,East,Premium,2,27447,10,Natural Disaster,34978,3,0
CUST04591,51,Female,West,Premium,14,13861,6,Accident,15211,0,1
CUST04592,68,Female,East,Basic,8,29833,11,Fire,49866,4,1
CUST04593,18,Female,East,Basic,7,22454,5,Fire,37513,3,0
CUST04594,49,Female,South,Premium,11,6050,9,Theft,76714,2,1
CUST04595,42,Male,East,Gold,10,25422,12,Natural Disaster,16816,4,1
CUST04596,46,Female,North,Premium,9,26530,8,Fire,33441,0,1
CUST04597,24,Female,West,Basic,2,20756,9,Natural Disaster,16620,3,0
CUST04598,66,Male,South,Premium,5,9022,3,Theft,23844,3,0
CUST04599,20,Male,West,Basic,6,46104,13,Theft,53200,1,0
CUST04600,37,Male,North,Premium,13,7634,0,Theft,32589,4,0
CUST04601,37,Male,North,Premium,2,32145,4,Natural Disaster,46986,0,1
CUST04602,47,Female,East,Premium,2,12288,12,Fire,53086,2,1
CUST04603,52,Female,East,Gold,13,13992,5,Accident,72646,1,0
CUST04604,52,Female,East,Premium,14,39253,5,Natural Disaster,35585,4,1
CUST04605,66,Female,West,Premium,14,32005,11,Theft,73149,0,0
CUST04606,56,Male,North,Basic,10,17166,0,Accident,38087,1,1
CUST04607,44,Female,South,Gold,14,33065,14,Accident,8231,0,1
CUST04608,43,Female,East,Gold,4,22798,6,Accident,12214,0,1
CUST04609,31,Male,West,Basic,8,34301,7,Accident,69413,1,1
CUST04610,34,Female,East,Basic,14,8894,11,Accident,2147,1,1
CUST04611,35,Female,North,Basic,13,8846,4,Theft,50389,4,1
CUST04612,62,Female,South,Premium,11,19481,1,Fire,8609,1,0
CUST04613,69,Female,North,Premium,5,47154,1,Accident,10737,4,1
CUST04614,46,Male,West,Basic,9,35221,10,Fire,37751,0,1
CUST04615,37,Male,East,Gold,4,13048,4,Fire,41902,1,1
CUST04616,44,Male,North,Basic,3,32386,6,Natural Disaster,6606,4,1
CUST04617,35,Male,West,Premium,10,38336,6,Theft,59330,4,0
CUST04618,21,Male,East,Basic,8,44258,12,Accident,51775,2,1
CUST04619,18,Female,South,Basic,1,28853,3,Fire,45686,4,0
CUST04620,67,Female,North,Basic,9,39713,10,Natural Disaster,49581,4,0
CUST04621,18,Male,East,Basic,4,21791,13,Fire,50874,2,1
CUST04622,43,Male,East,Premium,11,9228,2,Accident,2095,3,0
CUST04623,62,Male,East,Premium,9,16945,8,Theft,66262,1,0
CUST04624,37,Female,East,Basic,8,46573,11,Theft,23065,2,0
CUST04625,69,Male,North,Basic,3,44899,13,Accident,49844,4,1
CUST04626,40,Female,East,Basic,3,29681,13,Fire,38429,4,1
CUST04627,27,Female,West,Premium,14,39986,6,Natural Disaster,11087,1,1
CUST04628,28,Female,North,Premium,9,19975,1,Theft,6682,0,1
CUST04629,58,Female,East,Basic,3,12711,0,Theft,39729,2,0
CUST04630,58,Male,North,Premium,4,49759,10,Fire,60460,3,0
CUST04631,22,Female,West,Basic,9,17105,1,Fire,74088,1,0
CUST04632,18,Female,West,Gold,12,35146,12,Fire,58398,1,0
CUST04633,34,Male,North,Gold,4,20238,11,Natural Disaster,17468,2,0
CUST04634,39,Female,East,Premium,11,8868,2,Fire,73620,4,1
CUST04635,51,Female,East,Gold,3,49294,4,Natural Disaster,44848,4,0
CUST04636,62,Female,West,Gold,14,15060,13,Accident,20163,3,0
CUST04637,58,Male,East,Gold,7,10433,14,Natural Disaster,72591,2,1
CUST04638,46,Female,West,Premium,6,27612,2,Fire,69205,1,0
CUST04639,21,Female,East,Basic,1,22822,9,Natural Disaster,78564,2,0
CUST04640,22,Male,West,Basic,14,39120,8,Natural Disaster,67544,0,0
CUST04641,28,Male,South,Basic,10,46004,9,Natural Disaster,52516,1,1
CUST04642,68,Female,East,Premium,8,26294,3,Theft,16523,3,0
CUST04643,38,Female,East,Basic,1,23764,6,Fire,46307,3,0
CUST04644,52,Male,East,Basic,4,9560,3,Natural Disaster,3199,1,1
CUST04645,29,Female,North,Basic,6,21583,2,Fire,37207,4,1
CUST04646,43,Male,East,Basic,6,20560,9,Accident,71231,1,1
CUST04647,68,Female,North,Premium,7,9424,0,Natural Disaster,2006,1,1
CUST04648,36,Male,North,Gold,14,45615,13,Natural Disaster,8114,0,0
CUST04649,62,Female,West,Premium,11,31863,11,Accident,15027,1,1
CUST04650,24,Male,North,Premium,12,34469,8,Fire,78977,2,0
CUST04651,64,Male,North,Premium,14,42565,12,Accident,31189,2,1
CUST04652,24,Male,South,Basic,5,28184,10,Accident,1181,3,1
CUST04653,43,Male,East,Basic,5,28910,0,Accident,13812,4,0
CUST04654,57,Male,North,Gold,4,27404,10,Accident,23716,3,0
CUST04655,22,Female,East,Basic,6,40175,12,Fire,41218,0,0
CUST04656,38,Female,North,Basic,7,8791,0,Natural Disaster,27633,1,1
CUST04657,31,Male,West,Premium,10,37208,14,Accident,11939,3,1
CUST04658,21,Female,South,Basic,10,44276,0,Accident,11072,1,0
CUST04659,40,Female,North,Basic,1,14629,13,Theft,75382,3,0
CUST04660,59,Female,East,Basic,9,37894,4,Fire,70222,1,1
CUST04661,37,Female,West,Basic,14,26990,6,Accident,27775,3,1
CUST04662,32,Female,East,Basic,8,47580,6,Theft,53400,2,1
CUST04663,67,Female,West,Basic,7,12694,9,Accident,32619,0,1
CUST04664,69,Male,South,Premium,9,41087,0,Fire,30552,3,1
CUST04665,62,Female,West,Gold,3,13673,5,Theft,63017,2,1
CUST04666,46,Female,East,Basic,10,43199,8,Theft,25885,4,0
CUST04667,25,Female,East,Gold,4,37187,5,Fire,70948,3,1
CUST04668,58,Male,North,Basic,7,9378,14,Theft,47075,1,0
CUST04669,65,Female,West,Basic,6,28553,3,Theft,75095,0,1
CUST04670,36,Female,East,Basic,14,48780,14,Accident,5650,2,1
CUST04671,65,Female,North,Premium,13,44258,9,Theft,77380,2,1
CUST04672,56,Male,South,Basic,2,27524,8,Natural Disaster,18633,0,0
CUST04673,63,Female,East,Premium,2,48331,12,Fire,38343,3,0
CUST04674,45,Male,North,Premium,10,21622,2,Accident,24831,1,0
CUST04675,63,Female,East,Premium,7,6420,12,Theft,62439,4,0
CUST04676,44,Male,West,Premium,9,5340,9,Natural Disaster,37877,3,0
CUST04677,21,Male,North,Gold,11,49310,3,Accident,48131,0,0
